Suburb,Rooms,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,Lattitude,Longtitude,year,month,Type_h,Type_t,Type_u,Region_EM,Region_NM,Region_SEM,Region_SM,Region_WM
Armadale,4,3625000.0,2016-11-27,6.3,4,1,2,709.0,-37.8574,145.016,2016,11,1,0,0,0,0,0,1,0
Armadale,4,4200000.0,2016-11-27,6.3,4,3,3,563.0,-37.8582,145.0138,2016,11,1,0,0,0,0,0,1,0
Armadale,3,1101000.0,2016-11-27,6.3,3,1,2,103.0,-37.8542,145.0135,2016,11,0,1,0,0,0,0,1,0
Armadale,3,3512500.0,2016-11-27,6.3,3,2,2,617.0,-37.8557,145.0264,2016,11,1,0,0,0,0,0,1,0
Armadale,4,2000000.0,2016-05-28,6.3,4,3,4,544.0,-37.8611,145.0195,2016,5,1,0,0,0,0,0,1,0
Armadale,5,2810000.0,2016-08-28,6.3,5,2,2,617.0,-37.8611,145.0271,2016,8,1,0,0,0,0,0,1,0
Ascot Vale,3,940000.0,2016-12-03,5.9,3,1,2,298.0,-37.7777,144.9195,2016,12,1,0,0,0,0,0,0,1
Ascot Vale,3,1380000.0,2017-03-04,5.9,3,2,2,277.0,-37.7777,144.9221,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,2,490000.0,2017-03-04,5.9,2,1,1,423.0,-37.7736,144.9015,2017,3,0,0,1,0,0,0,0,1
Ascot Vale,4,1850000.0,2017-03-04,5.9,4,3,1,478.0,-37.7729,144.9179,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,3,1284000.0,2017-03-04,5.9,3,1,2,623.0,-37.7758,144.9089,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,3,971000.0,2016-06-04,5.9,3,2,2,285.0,-37.775,144.9091,2016,6,1,0,0,0,0,0,0,1
Ascot Vale,2,710000.0,2016-06-04,5.9,2,1,1,214.0,-37.7776,144.9142,2016,6,1,0,0,0,0,0,0,1
Ascot Vale,2,750000.0,2016-06-04,5.9,2,1,1,226.0,-37.7745,144.9093,2016,6,1,0,0,0,0,0,0,1
Ascot Vale,2,1053000.0,2016-08-06,5.9,2,1,1,269.0,-37.7748,144.929,2016,8,1,0,0,0,0,0,0,1
Ascot Vale,3,1377000.0,2016-08-06,5.9,3,1,1,417.0,-37.7756,144.9208,2016,8,1,0,0,0,0,0,0,1
Ascot Vale,3,970000.0,2016-05-07,5.9,3,1,2,350.0,-37.7759,144.91,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,2,940000.0,2016-05-07,5.9,2,1,1,330.0,-37.773,144.9049,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,2,751000.0,2016-05-07,5.9,2,1,1,118.0,-37.7807,144.9288,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,2,950000.0,2016-05-07,5.9,2,1,1,173.0,-37.7731,144.9206,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,2,685000.0,2016-11-07,5.9,2,1,2,228.0,-37.7718,144.9066,2016,11,0,0,1,0,0,0,0,1
Ascot Vale,3,1230000.0,2016-10-08,5.9,4,1,2,594.0,-37.7819,144.9064,2016,10,1,0,0,0,0,0,0,1
Ascot Vale,3,910000.0,2016-10-08,5.9,3,1,0,317.0,-37.7746,144.9112,2016,10,1,0,0,0,0,0,0,1
Ascot Vale,2,770000.0,2016-09-10,5.9,2,1,1,226.0,-37.7774,144.9186,2016,9,1,0,0,0,0,0,0,1
Ascot Vale,3,960000.0,2016-12-10,5.9,3,2,2,229.0,-37.7778,144.9065,2016,12,1,0,0,0,0,0,0,1
Ascot Vale,4,890000.0,2016-12-10,5.9,4,1,1,300.0,-37.7766,144.9143,2016,12,1,0,0,0,0,0,0,1
Ascot Vale,2,965000.0,2016-12-10,5.9,2,1,1,170.0,-37.7732,144.9206,2016,12,1,0,0,0,0,0,0,1
Ascot Vale,3,1440000.0,2017-02-11,5.9,3,1,1,487.0,-37.7725,144.9146,2017,2,1,0,0,0,0,0,0,1
Ascot Vale,2,955000.0,2017-03-11,5.9,2,1,0,255.0,-37.7825,144.9208,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,3,801000.0,2016-11-12,5.9,3,1,2,431.0,-37.781,144.9207,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1000000.0,2016-11-12,5.9,3,2,2,440.0,-37.7746,144.9031,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1435000.0,2016-11-12,5.9,3,2,2,532.0,-37.7737,144.904,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1425000.0,2016-08-13,5.9,3,2,2,495.0,-37.7821,144.9055,2016,8,1,0,0,0,0,0,0,1
Ascot Vale,4,1340000.0,2016-05-14,5.9,3,2,2,683.0,-37.775,144.932,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,3,955000.0,2016-05-14,5.9,3,1,1,263.0,-37.7753,144.9116,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,3,1255000.0,2016-10-15,5.9,3,2,2,308.0,-37.7759,144.9338,2016,10,1,0,0,0,0,0,0,1
Ascot Vale,4,1640000.0,2016-04-16,5.9,4,3,2,562.0,-37.782,144.903,2016,4,1,0,0,0,0,0,0,1
Ascot Vale,2,610000.0,2016-04-16,5.9,2,1,1,301.0,-37.7791,144.914,2016,4,0,0,1,0,0,0,0,1
Ascot Vale,3,940000.0,2016-04-16,5.9,3,3,1,491.0,-37.7727,144.9136,2016,4,1,0,0,0,0,0,0,1
Ascot Vale,3,890000.0,2016-07-16,5.9,3,1,1,242.0,-37.7765,144.9114,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,3,1180000.0,2016-09-17,5.9,3,2,2,617.0,-37.7742,144.906,2016,9,1,0,0,0,0,0,0,1
Ascot Vale,4,1480000.0,2016-09-17,5.9,4,2,2,597.0,-37.7757,144.9088,2016,9,1,0,0,0,0,0,0,1
Ascot Vale,2,1150000.0,2017-03-18,5.9,2,1,1,387.0,-37.7734,144.9191,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,3,1350000.0,2017-03-18,5.9,3,1,3,575.0,-37.7828,144.9049,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,5,1905000.0,2017-03-18,5.9,5,2,2,521.0,-37.7778,144.9261,2017,3,1,0,0,0,0,0,0,1
Ascot Vale,2,865000.0,2017-03-18,5.9,2,2,1,146.0,-37.7713,144.9038,2017,3,0,1,0,0,0,0,0,1
Ascot Vale,2,705000.0,2016-06-18,5.9,2,2,1,113.0,-37.7712,144.9088,2016,6,0,1,0,0,0,0,0,1
Ascot Vale,3,1037500.0,2016-11-19,5.9,3,1,2,506.0,-37.7779,144.9133,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1050000.0,2016-11-19,5.9,3,2,2,318.0,-37.7744,144.9035,2016,11,0,1,0,0,0,0,0,1
Ascot Vale,2,1010000.0,2016-11-19,5.9,2,1,1,325.0,-37.7722,144.9117,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,4,1430000.0,2016-05-22,5.9,4,2,0,418.0,-37.7766,144.9187,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,3,1291000.0,2016-04-23,5.9,3,1,2,414.0,-37.7766,144.9185,2016,4,1,0,0,0,0,0,0,1
Ascot Vale,3,1130000.0,2016-04-23,5.9,3,2,1,272.0,-37.7774,144.928,2016,4,1,0,0,0,0,0,0,1
Ascot Vale,3,1135000.0,2016-09-24,5.9,3,1,1,296.0,-37.777,144.9176,2016,9,1,0,0,0,0,0,0,1
Ascot Vale,4,950000.0,2016-09-24,5.9,4,2,1,298.0,-37.7778,144.9131,2016,9,1,0,0,0,0,0,0,1
Ascot Vale,4,1345000.0,2017-02-25,5.9,4,1,1,552.0,-37.7769,144.9138,2017,2,1,0,0,0,0,0,0,1
Ascot Vale,3,1381500.0,2017-02-25,5.9,3,2,2,416.0,-37.7727,144.9055,2017,2,1,0,0,0,0,0,0,1
Ascot Vale,3,940000.0,2016-07-26,5.9,3,2,2,285.0,-37.7778,144.9061,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,3,995000.0,2016-07-26,5.9,3,2,1,314.0,-37.7778,144.9042,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,3,1050000.0,2016-07-26,5.9,3,1,3,536.0,-37.7728,144.9076,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,3,786000.0,2016-07-26,5.9,3,2,1,576.0,-37.7816,144.9217,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,2,705000.0,2016-06-27,5.9,2,1,3,252.0,-37.7825,144.9206,2016,6,1,0,0,0,0,0,0,1
Ascot Vale,2,760000.0,2016-06-27,5.9,2,1,1,124.0,-37.7807,144.9285,2016,6,1,0,0,0,0,0,0,1
Ascot Vale,3,1000000.0,2016-11-27,5.9,3,2,2,200.0,-37.7766,144.9277,2016,11,0,1,0,0,0,0,0,1
Ascot Vale,4,1110000.0,2016-11-27,5.9,4,2,1,349.0,-37.7775,144.913,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,4,1300000.0,2016-11-27,5.9,4,1,4,664.0,-37.7765,144.9132,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1060000.0,2016-11-27,5.9,3,1,1,555.0,-37.7767,144.9125,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1410000.0,2016-11-27,5.9,3,2,2,459.0,-37.7767,144.9124,2016,11,1,0,0,0,0,0,0,1
Ascot Vale,3,1305000.0,2016-05-28,5.9,2,1,1,278.0,-37.7768,144.9223,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,3,932500.0,2016-05-28,5.9,3,2,1,254.0,-37.7738,144.9215,2016,5,1,0,0,0,0,0,0,1
Ascot Vale,3,965000.0,2016-08-28,5.9,3,1,0,216.0,-37.7792,144.9297,2016,8,1,0,0,0,0,0,0,1
Ascot Vale,3,1215000.0,2016-08-28,5.9,3,1,1,452.0,-37.7762,144.9174,2016,8,1,0,0,0,0,0,0,1
Ascot Vale,2,545000.0,2016-08-28,5.9,2,1,2,194.0,-37.7772,144.9118,2016,8,0,0,1,0,0,0,0,1
Ascot Vale,4,1705000.0,2016-07-30,5.9,4,2,4,598.0,-37.7774,144.9104,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,3,970000.0,2016-07-30,5.9,2,1,1,194.0,-37.7756,144.921,2016,7,1,0,0,0,0,0,0,1
Ascot Vale,2,925000.0,2016-07-30,5.9,2,1,1,407.0,-37.7756,144.9105,2016,7,1,0,0,0,0,0,0,1
Ashburton,4,2650000.0,2016-09-03,11.0,4,3,2,753.0,-37.8669,145.0767,2016,9,1,0,0,0,0,0,1,0
Ashburton,3,1670000.0,2016-12-03,11.0,3,2,2,599.0,-37.8673,145.0688,2016,12,1,0,0,0,0,0,1,0
Ashburton,3,955000.0,2016-12-03,11.0,3,2,2,203.0,-37.8655,145.0807,2016,12,0,1,0,0,0,0,1,0
Ashburton,3,2050000.0,2016-12-03,11.0,3,3,4,310.0,-37.874,145.0714,2016,12,0,1,0,0,0,0,1,0
Ashburton,2,500000.0,2017-03-04,11.0,2,1,1,710.0,-37.8636,145.0794,2017,3,0,0,1,0,0,0,1,0
Ashburton,2,1575000.0,2017-03-04,11.0,2,1,2,679.0,-37.869,145.0822,2017,3,1,0,0,0,0,0,1,0
Ashburton,3,1555000.0,2016-06-04,11.0,3,2,2,731.0,-37.8666,145.0676,2016,6,1,0,0,0,0,0,1,0
Ashburton,3,1100000.0,2016-10-08,11.0,3,3,2,276.0,-37.8699,145.0778,2016,10,1,0,0,0,0,0,1,0
Ashburton,3,1337000.0,2016-10-08,11.0,3,1,2,583.0,-37.8685,145.0786,2016,10,1,0,0,0,0,0,1,0
Ashburton,4,2215000.0,2016-09-10,11.0,4,2,1,681.0,-37.8612,145.0858,2016,9,1,0,0,0,0,0,1,0
Ashburton,3,1518000.0,2016-09-10,11.0,3,2,2,516.0,-37.8675,145.0668,2016,9,1,0,0,0,0,0,1,0
Ashburton,3,1710000.0,2016-12-10,11.0,3,1,2,806.0,-37.8695,145.084,2016,12,1,0,0,0,0,0,1,0
Ashburton,3,1655000.0,2016-12-10,11.0,3,1,3,780.0,-37.8599,145.0815,2016,12,1,0,0,0,0,0,1,0
Ashburton,4,1550000.0,2016-11-12,11.0,4,2,2,780.0,-37.86,145.0817,2016,11,1,0,0,0,0,0,1,0
Ashburton,3,1662000.0,2016-05-14,11.0,3,2,2,351.0,-37.8742,145.07,2016,5,1,0,0,0,0,0,1,0
Ashburton,3,1665000.0,2016-10-15,11.0,3,2,3,702.0,-37.8737,145.0695,2016,10,1,0,0,0,0,0,1,0
Ashburton,2,1445000.0,2016-04-16,11.0,2,1,2,704.0,-37.8745,145.0738,2016,4,1,0,0,0,0,0,1,0
Ashburton,3,968000.0,2016-06-18,11.0,3,1,1,227.0,-37.8709,145.0857,2016,6,0,1,0,0,0,0,1,0
Ashburton,3,900000.0,2016-11-19,11.0,3,2,2,153.0,-37.8655,145.0808,2016,11,0,1,0,0,0,0,1,0
Ashburton,3,1500000.0,2016-05-22,11.0,3,1,2,545.0,-37.8605,145.0833,2016,5,1,0,0,0,0,0,1,0
Ashburton,3,1500000.0,2016-08-22,11.0,3,2,2,710.0,-37.8653,145.0897,2016,8,1,0,0,0,0,0,1,0
Ashburton,4,1800000.0,2017-02-25,11.0,4,2,4,749.0,-37.8669,145.077,2017,2,1,0,0,0,0,0,1,0
Ashburton,3,1830000.0,2017-02-25,11.0,3,2,3,724.0,-37.8619,145.0879,2017,2,1,0,0,0,0,0,1,0
Ashburton,3,1415000.0,2016-06-27,11.0,3,1,1,605.0,-37.8703,145.0774,2016,6,1,0,0,0,0,0,1,0
Ashburton,2,1440000.0,2016-06-27,11.0,2,1,1,687.0,-37.872,145.0692,2016,6,1,0,0,0,0,0,1,0
Ashburton,4,1250000.0,2016-11-27,11.0,4,2,2,321.0,-37.8693,145.08,2016,11,0,1,0,0,0,0,1,0
Ashburton,3,1422000.0,2016-11-27,11.0,3,1,2,583.0,-37.8679,145.0781,2016,11,1,0,0,0,0,0,1,0
Ashburton,5,1600000.0,2016-11-27,11.0,5,3,4,700.0,-37.8724,145.0758,2016,11,1,0,0,0,0,0,1,0
Ashburton,4,1860000.0,2016-11-27,11.0,4,2,3,696.0,-37.8711,145.0746,2016,11,1,0,0,0,0,0,1,0
Ashburton,3,1710000.0,2016-11-27,11.0,3,2,2,295.0,-37.8624,145.0798,2016,11,0,1,0,0,0,0,1,0
Ashburton,4,1790000.0,2016-05-28,11.0,4,2,2,514.0,-37.8664,145.0772,2016,5,1,0,0,0,0,0,1,0
Ashburton,4,1950000.0,2016-05-28,11.0,4,2,2,844.0,-37.8715,145.0688,2016,5,1,0,0,0,0,0,1,0
Ashburton,3,1600000.0,2016-05-28,11.0,3,1,2,637.0,-37.8645,145.0797,2016,5,1,0,0,0,0,0,1,0
Ashburton,3,1320000.0,2016-08-28,11.0,3,1,2,1063.0,-37.8752,145.0754,2016,8,1,0,0,0,0,0,1,0
Ashburton,3,1650000.0,2016-08-28,11.0,3,1,1,697.0,-37.8636,145.0903,2016,8,1,0,0,0,0,0,1,0
Ashwood,2,995000.0,2016-09-03,12.2,2,1,1,583.0,-37.8693,145.1082,2016,9,1,0,0,0,0,0,1,0
Ashwood,3,1250000.0,2016-12-03,12.2,3,1,1,842.0,-37.867,145.1092,2016,12,1,0,0,0,0,0,1,0
Ashwood,3,1045000.0,2017-03-04,12.2,3,2,2,467.0,-37.8639,145.0968,2017,3,0,0,1,0,0,0,1,0
Ashwood,4,1200000.0,2017-03-04,12.2,4,3,2,372.0,-37.8716,145.0999,2017,3,1,0,0,0,0,0,1,0
Ashwood,2,1075000.0,2016-06-04,12.2,2,1,2,695.0,-37.8694,145.0944,2016,6,1,0,0,0,0,0,1,0
Ashwood,4,1500000.0,2016-08-06,12.2,2,2,2,621.0,-37.8647,145.1023,2016,8,1,0,0,0,0,0,1,0
Ashwood,3,1120000.0,2016-05-07,12.2,3,1,2,723.0,-37.8642,145.1109,2016,5,1,0,0,0,0,0,1,0
Ashwood,2,700000.0,2016-11-07,12.2,2,1,2,367.0,-37.8662,145.109,2016,11,0,1,0,0,0,0,1,0
Ashwood,3,761000.0,2016-11-07,12.2,3,2,4,400.0,-37.8675,145.106,2016,11,1,0,0,0,0,0,1,0
Ashwood,4,1270000.0,2016-10-08,12.2,4,2,1,724.0,-37.8651,145.1109,2016,10,1,0,0,0,0,0,1,0
Ashwood,4,1510000.0,2016-10-08,12.2,4,2,2,526.0,-37.8661,145.1013,2016,10,1,0,0,0,0,0,1,0
Ashwood,3,1365000.0,2016-09-10,12.2,3,1,1,792.0,-37.864,145.0972,2016,9,1,0,0,0,0,0,1,0
Ashwood,4,1100000.0,2016-12-10,12.2,3,2,2,803.0,-37.8621,145.1126,2016,12,1,0,0,0,0,0,1,0
Ashwood,4,1415000.0,2016-08-13,12.2,4,3,2,724.0,-37.8651,145.1107,2016,8,1,0,0,0,0,0,1,0
Ashwood,2,690000.0,2016-05-14,12.2,2,1,1,216.0,-37.8711,145.1017,2016,5,0,0,1,0,0,0,1,0
Ashwood,3,1631000.0,2016-10-15,12.2,3,2,3,782.0,-37.8621,145.1021,2016,10,1,0,0,0,0,0,1,0
Ashwood,4,1500000.0,2016-10-15,12.2,4,2,1,593.0,-37.8655,145.096,2016,10,1,0,0,0,0,0,1,0
Ashwood,3,1060000.0,2016-07-16,12.2,2,1,2,772.0,-37.8707,145.1036,2016,7,1,0,0,0,0,0,1,0
Ashwood,5,1529500.0,2016-09-17,12.2,5,3,2,585.0,-37.8637,145.1024,2016,9,1,0,0,0,0,0,1,0
Ashwood,2,600000.0,2017-03-18,12.2,2,1,1,153.0,-37.8696,145.0962,2017,3,0,0,1,0,0,0,1,0
Ashwood,2,535000.0,2016-06-18,12.2,2,1,1,72.0,-37.8702,145.1042,2016,6,0,0,1,0,0,0,1,0
Ashwood,3,785000.0,2016-11-19,12.2,3,1,1,557.0,-37.8671,145.1117,2016,11,1,0,0,0,0,0,1,0
Ashwood,4,1240000.0,2016-11-19,12.2,4,2,2,766.0,-37.8629,145.1097,2016,11,1,0,0,0,0,0,1,0
Ashwood,2,700000.0,2016-08-22,12.2,2,1,2,192.0,-37.8709,145.102,2016,8,0,0,1,0,0,0,1,0
Ashwood,4,1350000.0,2016-09-24,12.2,4,2,1,727.0,-37.8669,145.1106,2016,9,1,0,0,0,0,0,1,0
Ashwood,2,1110000.0,2016-09-24,12.2,2,1,1,586.0,-37.8683,145.1082,2016,9,1,0,0,0,0,0,1,0
Ashwood,3,1305000.0,2017-02-25,12.2,3,1,1,760.0,-37.858,145.1038,2017,2,1,0,0,0,0,0,1,0
Ashwood,3,855000.0,2017-02-25,12.2,3,2,1,320.0,-37.87,145.1103,2017,2,1,0,0,0,0,0,1,0
Ashwood,3,900500.0,2016-11-27,12.2,3,2,2,256.0,-37.8655,145.1096,2016,11,0,1,0,0,0,0,1,0
Ashwood,3,1200000.0,2016-05-28,12.2,3,2,2,839.0,-37.8614,145.1098,2016,5,1,0,0,0,0,0,1,0
Ashwood,3,830000.0,2016-08-28,12.2,2,1,2,212.0,-37.8723,145.1089,2016,8,0,1,0,0,0,0,1,0
Avondale Heights,3,850000.0,2016-09-03,10.5,3,1,1,593.0,-37.7677,144.8674,2016,9,1,0,0,0,0,0,0,1
Avondale Heights,3,851000.0,2016-12-03,10.5,3,3,1,557.0,-37.77,144.8572,2016,12,0,1,0,0,0,0,0,1
Avondale Heights,3,848000.0,2017-03-04,10.5,3,1,2,542.0,-37.7706,144.8629,2017,3,1,0,0,0,0,0,0,1
Avondale Heights,4,806000.0,2017-03-04,10.5,4,2,1,350.0,-37.7676,144.859,2017,3,1,0,0,0,0,0,0,1
Avondale Heights,4,1155000.0,2016-06-04,10.5,3,2,2,569.0,-37.7654,144.8655,2016,6,1,0,0,0,0,0,0,1
Avondale Heights,3,670000.0,2016-06-04,10.5,3,2,2,671.0,-37.7593,144.871,2016,6,1,0,0,0,0,0,0,1
Avondale Heights,3,636000.0,2016-06-04,10.5,2,1,2,571.0,-37.7605,144.8581,2016,6,1,0,0,0,0,0,0,1
Avondale Heights,3,680000.0,2016-08-06,10.5,3,1,2,570.0,-37.7591,144.8542,2016,8,1,0,0,0,0,0,0,1
Avondale Heights,4,1160000.0,2016-05-07,10.5,4,3,2,789.0,-37.7537,144.8729,2016,5,1,0,0,0,0,0,0,1
Avondale Heights,3,750000.0,2016-10-08,10.5,3,1,1,529.0,-37.7721,144.8576,2016,10,1,0,0,0,0,0,0,1
Avondale Heights,3,627500.0,2016-10-08,10.5,3,1,1,550.0,-37.7632,144.8622,2016,10,1,0,0,0,0,0,0,1
Avondale Heights,3,880000.0,2016-10-08,10.5,3,2,2,339.0,-37.7519,144.8534,2016,10,0,1,0,0,0,0,0,1
Avondale Heights,4,950000.0,2016-12-10,10.5,4,3,3,761.0,-37.7524,144.8714,2016,12,1,0,0,0,0,0,0,1
Avondale Heights,2,585000.0,2017-02-11,10.5,2,1,1,136.0,-37.7623,144.8613,2017,2,0,1,0,0,0,0,0,1
Avondale Heights,3,650000.0,2016-10-15,10.5,3,1,3,574.0,-37.7627,144.857,2016,10,1,0,0,0,0,0,0,1
Avondale Heights,3,725000.0,2016-10-15,10.5,3,1,4,606.0,-37.752,144.854,2016,10,1,0,0,0,0,0,0,1
Avondale Heights,3,665000.0,2016-04-16,10.5,3,2,1,289.0,-37.7644,144.8657,2016,4,0,0,1,0,0,0,0,1
Avondale Heights,3,560500.0,2016-04-16,10.5,3,1,1,177.0,-37.7664,144.8583,2016,4,1,0,0,0,0,0,0,1
Avondale Heights,3,615000.0,2016-07-16,10.5,3,1,2,649.0,-37.758,144.86,2016,7,1,0,0,0,0,0,0,1
Avondale Heights,3,845000.0,2016-07-16,10.5,3,1,3,704.0,-37.7681,144.8592,2016,7,1,0,0,0,0,0,0,1
Avondale Heights,3,585000.0,2016-09-17,10.5,3,1,2,322.0,-37.7686,144.8576,2016,9,1,0,0,0,0,0,0,1
Avondale Heights,2,440000.0,2017-03-18,10.5,2,1,1,263.0,-37.7697,144.8657,2017,3,0,0,1,0,0,0,0,1
Avondale Heights,3,850000.0,2017-03-18,10.5,3,1,2,766.0,-37.7522,144.8518,2017,3,1,0,0,0,0,0,0,1
Avondale Heights,5,850000.0,2016-06-18,10.5,5,2,4,574.0,-37.7639,144.8615,2016,6,1,0,0,0,0,0,0,1
Avondale Heights,3,705000.0,2016-05-22,10.5,3,1,1,581.0,-37.7691,144.8575,2016,5,1,0,0,0,0,0,0,1
Avondale Heights,4,1100000.0,2016-05-22,10.5,4,3,2,873.0,-37.7609,144.8639,2016,5,1,0,0,0,0,0,0,1
Avondale Heights,3,892500.0,2016-05-22,10.5,3,1,1,586.0,-37.7642,144.8603,2016,5,1,0,0,0,0,0,0,1
Avondale Heights,3,695000.0,2016-04-23,10.5,3,1,2,588.0,-37.771,144.8586,2016,4,1,0,0,0,0,0,0,1
Avondale Heights,2,522500.0,2016-09-24,10.5,2,1,1,220.0,-37.756,144.8641,2016,9,1,0,0,0,0,0,0,1
Avondale Heights,4,680000.0,2016-09-24,10.5,4,2,2,554.0,-37.7649,144.8633,2016,9,1,0,0,0,0,0,0,1
Avondale Heights,3,500000.0,2016-09-24,10.5,3,1,1,260.0,-37.7507,144.8576,2016,9,0,0,1,0,0,0,0,1
Avondale Heights,2,550000.0,2016-09-24,10.5,2,1,2,158.0,-37.7592,144.8681,2016,9,0,1,0,0,0,0,0,1
Avondale Heights,3,730000.0,2017-02-25,10.5,3,2,2,705.0,-37.766,144.8596,2017,2,1,0,0,0,0,0,0,1
Avondale Heights,3,875000.0,2017-02-25,10.5,3,1,3,812.0,-37.765,144.8578,2017,2,1,0,0,0,0,0,0,1
Avondale Heights,3,635000.0,2016-07-26,10.5,3,1,1,597.0,-37.7568,144.8572,2016,7,1,0,0,0,0,0,0,1
Avondale Heights,4,762000.0,2016-07-26,10.5,4,2,2,589.0,-37.7573,144.8534,2016,7,1,0,0,0,0,0,0,1
Avondale Heights,4,790000.0,2016-11-27,10.5,4,2,2,570.0,-37.7513,144.859,2016,11,1,0,0,0,0,0,0,1
Avondale Heights,4,605000.0,2016-11-27,10.5,4,1,0,569.0,-37.7563,144.8601,2016,11,1,0,0,0,0,0,0,1
Avondale Heights,3,805000.0,2016-11-27,10.5,3,2,2,593.0,-37.7607,144.8581,2016,11,1,0,0,0,0,0,0,1
Avondale Heights,4,890000.0,2016-11-27,10.5,4,2,4,585.0,-37.757,144.8566,2016,11,1,0,0,0,0,0,0,1
Avondale Heights,3,795000.0,2016-05-28,10.5,3,1,1,549.0,-37.7644,144.8575,2016,5,1,0,0,0,0,0,0,1
Avondale Heights,3,634000.0,2016-05-28,10.5,4,2,1,582.0,-37.7584,144.8568,2016,5,1,0,0,0,0,0,0,1
Avondale Heights,3,642000.0,2016-08-28,10.5,3,1,1,590.0,-37.7567,144.8572,2016,8,1,0,0,0,0,0,0,1
Avondale Heights,3,863000.0,2016-08-28,10.5,3,2,3,638.0,-37.7546,144.8585,2016,8,1,0,0,0,0,0,0,1
Avondale Heights,3,740000.0,2016-08-28,10.5,3,1,2,607.0,-37.7546,144.857,2016,8,1,0,0,0,0,0,0,1
Balaclava,4,1819000.0,2016-09-03,6.6,3,2,1,244.0,-37.8668,144.9928,2016,9,1,0,0,0,0,0,1,0
Balaclava,2,1015000.0,2016-11-07,6.6,2,1,2,114.0,-37.8723,144.9961,2016,11,0,1,0,0,0,0,1,0
Balaclava,3,1193000.0,2016-06-18,6.6,3,1,1,178.0,-37.8663,144.9948,2016,6,1,0,0,0,0,0,1,0
Balaclava,2,981000.0,2017-02-25,6.6,2,1,0,159.0,-37.874,144.9933,2017,2,1,0,0,0,0,0,1,0
Balaclava,3,1690000.0,2017-02-25,6.6,3,2,2,339.0,-37.872,144.9909,2017,2,1,0,0,0,0,0,1,0
Balaclava,2,540000.0,2016-06-27,6.6,2,1,1,483.0,-37.8727,144.9969,2016,6,0,0,1,0,0,0,1,0
Balaclava,3,1080000.0,2016-06-27,6.6,3,1,1,157.0,-37.8696,144.9925,2016,6,1,0,0,0,0,0,1,0
Balwyn,2,2100000.0,2016-09-03,9.7,2,1,1,659.0,-37.8094,145.0807,2016,9,1,0,0,0,0,0,1,0
Balwyn,4,1800000.0,2016-09-03,9.7,4,2,2,715.0,-37.811,145.0958,2016,9,1,0,0,0,0,0,1,0
Balwyn,2,1255000.0,2016-09-03,9.7,2,1,1,208.0,-37.8128,145.0975,2016,9,0,1,0,0,0,0,1,0
Balwyn,3,1070000.0,2016-12-03,9.7,3,2,2,206.0,-37.8161,145.0812,2016,12,0,0,1,0,0,0,1,0
Balwyn,5,2570000.0,2016-12-03,9.7,5,3,2,715.0,-37.8028,145.0768,2016,12,1,0,0,0,0,0,1,0
Balwyn,4,2400000.0,2016-12-03,9.7,4,2,2,744.0,-37.8147,145.0748,2016,12,1,0,0,0,0,0,1,0
Balwyn,3,2200000.0,2016-12-03,9.7,3,3,2,651.0,-37.8085,145.0764,2016,12,1,0,0,0,0,0,1,0
Balwyn,2,806000.0,2016-12-03,9.7,2,1,1,122.0,-37.8124,145.0916,2016,12,0,0,1,0,0,0,1,0
Balwyn,5,2250000.0,2016-12-03,9.7,5,3,2,600.0,-37.8061,145.0801,2016,12,1,0,0,0,0,0,1,0
Balwyn,2,812000.0,2017-03-04,9.7,2,1,1,206.0,-37.8092,145.0778,2017,3,0,0,1,0,0,0,1,0
Balwyn,3,1140000.0,2016-06-04,9.7,3,2,2,175.0,-37.8162,145.0771,2016,6,1,0,0,0,0,0,1,0
Balwyn,3,2330000.0,2016-06-04,9.7,3,2,1,853.0,-37.807,145.0635,2016,6,1,0,0,0,0,0,1,0
